Price,Year
365000,12/11/2016
410000,12/11/2016
653000,12/11/2016
791000,12/11/2016
1337000,12/11/2016
2310000,12/11/2016
515000,12/11/2016
950000,12/11/2016
990000,12/11/2016
600000,12/11/2016
425000,12/11/2016
495000,12/11/2016
562000,12/11/2016
555000,12/11/2016
5700000,12/11/2016
,12/11/2016
,12/11/2016
2870000,12/11/2016
805000,12/11/2016
,12/11/2016
1220000,12/11/2016
1250000,12/11/2016
696000,12/11/2016
802000,12/11/2016
560000,12/11/2016
392000,12/11/2016
590000,12/11/2016
570000,12/11/2016
1620000,12/11/2016
931999,12/11/2016
530000,12/11/2016
890000,12/11/2016
640000,12/11/2016
736000,12/11/2016
687000,12/11/2016
668000,12/11/2016
485000,12/11/2016
1755000,12/11/2016
1700000,12/11/2016
521000,12/11/2016
640000,12/11/2016
715000,12/11/2016
666000,12/11/2016
1412000,12/11/2016
965000,12/11/2016
643000,12/11/2016
605000,12/11/2016
887000,12/11/2016
1265000,12/11/2016
,12/11/2016
,12/11/2016
,12/11/2016
627000,12/11/2016
250000,12/11/2016
570500,12/11/2016
510000,12/11/2016
523500,12/11/2016
678000,12/11/2016
675000,12/11/2016
1047000,12/11/2016
905000,12/11/2016
1045000,12/11/2016
905000,12/11/2016
885000,12/11/2016
546000,12/11/2016
,12/11/2016
671000,12/11/2016
706000,12/11/2016
725000,12/11/2016
610000,12/11/2016
474000,12/11/2016
470000,12/11/2016
820000,12/11/2016
,12/11/2016
610000,12/11/2016
1075000,12/11/2016
1330000,12/11/2016
585000,12/11/2016
1040000,12/11/2016
1050000,12/11/2016
1172500,13/08/2016
758000,13/08/2016
440000,13/08/2016
1480000,13/08/2016
916500,13/08/2016
,13/08/2016
925000,13/08/2016
1415000,13/08/2016
860000,13/08/2016
955000,13/08/2016
,13/08/2016
1945000,13/08/2016
1100000,13/08/2016
725000,13/08/2016
1307000,13/08/2016
1010000,13/08/2016
813000,13/08/2016
,13/08/2016
905000,13/08/2016
465000,13/08/2016
670000,13/08/2016
1875000,13/08/2016
2400000,13/08/2016
1266000,13/08/2016
1915000,13/08/2016
1840000,13/08/2016
1358000,13/08/2016
,13/08/2016
600000,13/08/2016
680000,13/08/2016
653000,13/08/2016
900000,13/08/2016
1015000,13/08/2016
1500000,13/08/2016
4440000,13/08/2016
,13/08/2016
,13/08/2016
435000,13/08/2016
660000,13/08/2016
872000,13/08/2016
804000,13/08/2016
485000,13/08/2016
520500,13/08/2016
1450000,13/08/2016
1002000,13/08/2016
1370000,13/08/2016
2120000,13/08/2016
495000,13/08/2016
1370000,13/08/2016
835500,13/08/2016
707000,13/08/2016
457000,13/08/2016
425000,13/08/2016
415000,13/08/2016
665000,13/08/2016
539000,13/08/2016
,13/08/2016
442000,13/08/2016
1370000,13/08/2016
1310000,13/08/2016
753000,13/08/2016
1202500,13/08/2016
1265000,13/08/2016
795000,13/08/2016
2600000,13/08/2016
765000,13/08/2016
,13/08/2016
1015000,13/08/2016
614000,13/08/2016
470000,13/08/2016
546000,13/08/2016
650000,13/08/2016
253000,13/08/2016
460000,13/08/2016
619000,13/08/2016
635000,13/08/2016
880000,13/08/2016
3310000,13/08/2016
1481000,13/08/2016
,13/08/2016
1012000,13/08/2016
885000,13/08/2016
1315000,13/08/2016
932000,13/08/2016
862000,13/08/2016
626000,13/08/2016
560000,13/08/2016
,13/08/2016
686000,13/08/2016
,13/08/2016
1875000,13/08/2016
,13/08/2016
1430000,13/08/2016
1580000,13/08/2016
678000,13/08/2016
710000,13/08/2016
520000,13/08/2016
596000,13/08/2016
681000,13/08/2016
777000,13/08/2016
634000,13/08/2016
722000,13/08/2016
786000,13/08/2016
1255000,13/08/2016
725000,13/08/2016
571000,13/08/2016
,13/08/2016
630000,13/08/2016
3225000,13/08/2016
,13/08/2016
,13/08/2016
573000,13/08/2016
,13/08/2016
795000,13/08/2016
,13/08/2016
1580000,13/08/2016
1360000,13/08/2016
463500,13/08/2016
641000,13/08/2016
455000,13/08/2016
381000,13/08/2016
900000,13/08/2016
650000,13/08/2016
1278000,13/08/2016
485000,13/08/2016
564000,13/08/2016
,13/08/2016
666000,13/08/2016
785000,13/08/2016
564000,13/08/2016
2770000,13/08/2016
6500000,13/08/2016
843000,13/08/2016
,13/08/2016
1615000,13/08/2016
655000,13/08/2016
368000,13/08/2016
680000,13/08/2016
707000,13/08/2016
490000,13/08/2016
3800000,13/08/2016
,13/08/2016
2305000,13/08/2016
,13/08/2016
,13/08/2016
432000,13/08/2016
616000,13/08/2016
565000,13/08/2016
590000,13/08/2016
430000,13/08/2016
591000,13/08/2016
505000,13/08/2016
648000,13/08/2016
2200000,13/08/2016
,13/08/2016
945000,13/08/2016
1275000,13/08/2016
850000,13/08/2016
905000,13/08/2016
796500,13/08/2016
773000,13/08/2016
785000,13/08/2016
1420000,13/08/2016
840000,13/08/2016
975000,13/08/2016
1385000,13/08/2016
2175000,13/08/2016
1085000,13/08/2016
1065000,13/08/2016
727500,13/08/2016
625000,13/08/2016
795000,13/08/2016
485000,13/08/2016
,13/08/2016
950000,13/08/2016
584500,13/08/2016
722000,13/08/2016
452000,13/08/2016
585000,13/08/2016
635000,13/08/2016
550000,13/08/2016
546000,13/08/2016
1700000,13/08/2016
1035000,13/08/2016
530000,13/08/2016
2530000,13/08/2016
420000,13/08/2016
691000,13/08/2016
420000,13/08/2016
1036500,13/08/2016
627500,13/08/2016
1072000,13/08/2016
526000,13/08/2016
675000,13/08/2016
805000,13/08/2016
1602000,13/08/2016
982000,13/08/2016
958000,13/08/2016
405000,13/08/2016
701000,13/08/2016
,13/08/2016
,13/08/2016
1257000,13/08/2016
476500,13/08/2016
900000,13/08/2016
452500,13/08/2016
930000,13/08/2016
1321000,13/08/2016
1395000,13/08/2016
1116500,13/08/2016
808000,13/08/2016
475000,13/08/2016
385000,13/08/2016
,13/08/2016
756000,13/08/2016
1725000,13/08/2016
1010000,13/08/2016
585000,13/08/2016
602500,13/08/2016
850000,13/08/2016
970000,14/05/2016
503000,14/05/2016
635000,14/05/2016
765000,14/05/2016
675000,14/05/2016
502000,14/05/2016
546500,14/05/2016
390000,14/05/2016
1340000,14/05/2016
955000,14/05/2016
1356000,14/05/2016
1662000,14/05/2016
,14/05/2016
690000,14/05/2016
1631000,14/05/2016
438000,14/05/2016
1860000,14/05/2016
1230000,14/05/2016
,14/05/2016
1950000,14/05/2016
1405000,14/05/2016
1360000,14/05/2016
805000,14/05/2016
1100000,14/05/2016
851000,14/05/2016
750000,14/05/2016
1280000,14/05/2016
636000,14/05/2016
1090000,14/05/2016
585000,14/05/2016
826000,14/05/2016
2730000,14/05/2016
900000,14/05/2016
,14/05/2016
1962000,14/05/2016
1460000,14/05/2016
1760000,14/05/2016
1530000,14/05/2016
930000,14/05/2016
805000,14/05/2016
1090000,14/05/2016
905000,14/05/2016
976000,14/05/2016
1245000,14/05/2016
515000,14/05/2016
651000,14/05/2016
478000,14/05/2016
633000,14/05/2016
1190000,14/05/2016
1230000,14/05/2016
,14/05/2016
,14/05/2016
,14/05/2016
1630100,14/05/2016
500000,14/05/2016
2210000,14/05/2016
1200000,14/05/2016
,14/05/2016
1501000,14/05/2016
1774500,14/05/2016
982000,14/05/2016
690000,14/05/2016
,14/05/2016
763000,14/05/2016
570000,14/05/2016
522500,14/05/2016
897500,14/05/2016
1265000,14/05/2016
671000,14/05/2016
242000,14/05/2016
388000,14/05/2016
720000,14/05/2016
525000,14/05/2016
740000,14/05/2016
370000,14/05/2016
267600,14/05/2016
810000,14/05/2016
1140000,14/05/2016
1040000,14/05/2016
1165000,14/05/2016
,14/05/2016
1250000,14/05/2016
401000,14/05/2016
317000,14/05/2016
525000,14/05/2016
710000,14/05/2016
940000,14/05/2016
,14/05/2016
427000,14/05/2016
460000,14/05/2016
870000,14/05/2016
980000,14/05/2016
1320000,14/05/2016
1950000,14/05/2016
3400000,14/05/2016
1785000,14/05/2016
780000,14/05/2016
1048000,14/05/2016
567000,14/05/2016
430000,14/05/2016
510000,14/05/2016
385000,14/05/2016
470000,14/05/2016
310000,14/05/2016
,14/05/2016
,14/05/2016
2300000,14/05/2016
1625000,14/05/2016
,14/05/2016
,14/05/2016
,14/05/2016
755000,14/05/2016
1140000,14/05/2016
600000,14/05/2016
1200000,14/05/2016
642000,14/05/2016
670000,14/05/2016
725000,14/05/2016
440000,14/05/2016
742000,14/05/2016
1020000,14/05/2016
517000,14/05/2016
,14/05/2016
1170000,14/05/2016
450000,14/05/2016
500000,14/05/2016
1090000,14/05/2016
326500,14/05/2016
1075000,14/05/2016
465000,14/05/2016
1212500,14/05/2016
380000,14/05/2016
560000,14/05/2016
1010000,14/05/2016
825000,14/05/2016
770000,14/05/2016
,14/05/2016
1905000,14/05/2016
478000,14/05/2016
1205000,14/05/2016
651000,14/05/2016
780000,14/05/2016
408000,14/05/2016
587000,14/05/2016
357000,14/05/2016
695000,14/05/2016
4700000,14/05/2016
1072000,14/05/2016
479000,14/05/2016
470000,14/05/2016
545000,14/05/2016
1710000,14/05/2016
713000,14/05/2016
985000,14/05/2016
1020000,14/05/2016
1515000,14/05/2016
408000,14/05/2016
536000,14/05/2016
680000,14/05/2016
,14/05/2016
700000,14/05/2016
1322000,14/05/2016
1015000,14/05/2016
1385000,14/05/2016
535000,14/05/2016
940000,14/05/2016
1040000,14/05/2016
925000,14/05/2016
1112000,14/05/2016
960000,14/05/2016
1438000,14/05/2016
630000,14/05/2016
860000,14/05/2016
730000,14/05/2016
825000,14/05/2016
715000,14/05/2016
1002500,14/05/2016
807500,14/05/2016
1120000,14/05/2016
950000,14/05/2016
1620000,14/05/2016
785000,14/05/2016
312000,14/05/2016
890000,14/05/2016
,14/05/2016
2700000,14/05/2016
1101000,14/05/2016
926000,14/05/2016
870000,14/05/2016
880000,14/05/2016
1035000,14/05/2016
990000,14/05/2016
760000,14/05/2016
,14/05/2016
,14/05/2016
680000,14/05/2016
861000,14/05/2016
765000,14/05/2016
1355000,14/05/2016
1010000,14/05/2016
488000,14/05/2016
683500,14/05/2016
695000,14/05/2016
825000,14/05/2016
473000,14/05/2016
910000,14/05/2016
635000,14/05/2016
485000,14/05/2016
690000,14/05/2016
592500,14/05/2016
830000,14/05/2016
360000,14/05/2016
930000,14/05/2016
1182000,14/05/2016
,14/05/2016
1115000,14/05/2016
1420000,14/05/2016
390000,14/05/2016
3020000,14/05/2016
800000,14/05/2016
1346000,14/05/2016
755000,14/05/2016
633000,14/05/2016
825000,14/05/2016
725000,14/05/2016
600000,14/05/2016
1420000,14/05/2016
637000,14/05/2016
546000,14/05/2016
612000,14/05/2016
536000,14/05/2016
,14/05/2016
550000,14/05/2016
400000,14/05/2016
650000,14/05/2016
770000,14/05/2016
532500,14/05/2016
447500,14/05/2016
561000,14/05/2016
637000,14/05/2016
1220000,14/05/2016
630000,14/05/2016
895000,14/05/2016
425000,14/05/2016
715000,14/05/2016
499000,14/05/2016
665000,14/05/2016
670000,14/05/2016
1280000,14/05/2016
315000,14/05/2016
1430000,14/05/2016
956000,14/05/2016
526000,14/05/2016
740000,14/05/2016
2040000,14/05/2016
795000,14/05/2016
,14/05/2016
550000,14/05/2016
765000,14/05/2016
920000,14/05/2016
895000,14/05/2016
885000,14/05/2016
766000,14/05/2016
625000,14/05/2016
977000,14/05/2016
711000,14/05/2016
537000,14/05/2016
845000,14/05/2016
450000,14/05/2016
513500,14/05/2016
,14/05/2016
693000,14/05/2016
796000,14/05/2016
1310000,15/10/2016
1705000,15/10/2016
985000,15/10/2016
2575000,15/10/2016
1322500,15/10/2016
,15/10/2016
1562500,15/10/2016
670000,15/10/2016
644500,15/10/2016
447000,15/10/2016
750000,15/10/2016
708000,15/10/2016
883000,15/10/2016
870000,15/10/2016
,15/10/2016
1255000,15/10/2016
1483000,15/10/2016
432000,15/10/2016
1665000,15/10/2016
1631000,15/10/2016
1500000,15/10/2016
895000,15/10/2016
962000,15/10/2016
502500,15/10/2016
520000,15/10/2016
2730000,15/10/2016
2410000,15/10/2016
2530000,15/10/2016
1636000,15/10/2016
2000000,15/10/2016
,15/10/2016
1818000,15/10/2016
,15/10/2016
818000,15/10/2016
1307000,15/10/2016
1293000,15/10/2016
1390000,15/10/2016
1328000,15/10/2016
1247000,15/10/2016
1311000,15/10/2016
1100000,15/10/2016
1085000,15/10/2016
1325000,15/10/2016
880000,15/10/2016
1100000,15/10/2016
2000000,15/10/2016
1258000,15/10/2016
1290000,15/10/2016
1110000,15/10/2016
1340000,15/10/2016
1325000,15/10/2016
750000,15/10/2016
1400000,15/10/2016
3295888,15/10/2016
375000,15/10/2016
756000,15/10/2016
905000,15/10/2016
1355000,15/10/2016
1845000,15/10/2016
2655000,15/10/2016
591000,15/10/2016
770000,15/10/2016
279500,15/10/2016
1350000,15/10/2016
1320000,15/10/2016
,15/10/2016
1170000,15/10/2016
,15/10/2016
1205000,15/10/2016
775000,15/10/2016
1095000,15/10/2016
655000,15/10/2016
753000,15/10/2016
550500,15/10/2016
1265000,15/10/2016
1175000,15/10/2016
1521000,15/10/2016
,15/10/2016
,15/10/2016
550000,15/10/2016
2608000,15/10/2016
,15/10/2016
,15/10/2016
1410000,15/10/2016
1780000,15/10/2016
,15/10/2016
1680000,15/10/2016
1330000,15/10/2016
,15/10/2016
345000,15/10/2016
628000,15/10/2016
2830000,15/10/2016
525500,15/10/2016
992000,15/10/2016
386000,15/10/2016
1232000,15/10/2016
1440000,15/10/2016
956000,15/10/2016
808000,15/10/2016
665000,15/10/2016
850000,15/10/2016
1309000,15/10/2016
1460000,15/10/2016
739000,15/10/2016
806000,15/10/2016
635000,15/10/2016
2560000,15/10/2016
1620000,15/10/2016
,15/10/2016
903000,15/10/2016
1000000,15/10/2016
,15/10/2016
772000,15/10/2016
1260000,15/10/2016
,15/10/2016
446000,15/10/2016
532000,15/10/2016
500000,15/10/2016
895000,15/10/2016
625000,15/10/2016
1392500,15/10/2016
345000,15/10/2016
478000,15/10/2016
555300,15/10/2016
672000,15/10/2016
430000,15/10/2016
671000,15/10/2016
810000,15/10/2016
665000,15/10/2016
1180000,15/10/2016
746000,15/10/2016
1380000,15/10/2016
1508000,15/10/2016
,15/10/2016
1382000,15/10/2016
1501500,15/10/2016
1233000,15/10/2016
2050000,15/10/2016
1930000,15/10/2016
818500,15/10/2016
696000,15/10/2016
892500,15/10/2016
1001000,15/10/2016
,15/10/2016
610000,15/10/2016
890000,15/10/2016
930000,15/10/2016
630000,15/10/2016
,15/10/2016
465000,15/10/2016
367000,15/10/2016
498000,15/10/2016
437000,15/10/2016
622000,15/10/2016
726000,15/10/2016
1295000,15/10/2016
720000,15/10/2016
732500,15/10/2016
980000,15/10/2016
840000,15/10/2016
1001000,15/10/2016
891000,15/10/2016
685000,15/10/2016
652500,15/10/2016
1730000,15/10/2016
438000,15/10/2016
570500,15/10/2016
288000,15/10/2016
,15/10/2016
1315000,15/10/2016
,15/10/2016
1210000,15/10/2016
1205000,15/10/2016
476000,15/10/2016
1170000,15/10/2016
650000,15/10/2016
645000,15/10/2016
830000,15/10/2016
617500,15/10/2016
726000,15/10/2016
585000,15/10/2016
,15/10/2016
680000,15/10/2016
,15/10/2016
,15/10/2016
,15/10/2016
1220000,15/10/2016
1375000,15/10/2016
920000,15/10/2016
1585000,15/10/2016
1661000,15/10/2016
920000,15/10/2016
1560000,15/10/2016
1101000,15/10/2016
447500,15/10/2016
588000,15/10/2016
,15/10/2016
695000,15/10/2016
688000,15/10/2016
612500,15/10/2016
405000,15/10/2016
660000,15/10/2016
488000,15/10/2016
1050000,15/10/2016
1690000,15/10/2016
810000,15/10/2016
1460000,15/10/2016
910000,15/10/2016
,15/10/2016
1828500,15/10/2016
,15/10/2016
2381000,15/10/2016
1738000,15/10/2016
1582000,15/10/2016
,15/10/2016
756000,15/10/2016
1200000,15/10/2016
1393000,15/10/2016
445000,15/10/2016
344000,15/10/2016
614000,15/10/2016
482000,15/10/2016
455000,15/10/2016
407500,15/10/2016
1262000,15/10/2016
880000,15/10/2016
1337000,15/10/2016
690000,15/10/2016
1535000,15/10/2016
1486000,15/10/2016
1095000,15/10/2016
,15/10/2016
627500,15/10/2016
740000,15/10/2016
650000,15/10/2016
1135000,15/10/2016
975000,15/10/2016
672000,15/10/2016
2286000,15/10/2016
,15/10/2016
,15/10/2016
,15/10/2016
765000,15/10/2016
1507000,15/10/2016
1300000,15/10/2016
1880000,15/10/2016
,15/10/2016
440000,15/10/2016
1290000,15/10/2016
395000,15/10/2016
481000,15/10/2016
497500,15/10/2016
540000,15/10/2016
725000,15/10/2016
728000,15/10/2016
600000,15/10/2016
695000,15/10/2016
935000,15/10/2016
2415000,15/10/2016
,15/10/2016
1600000,15/10/2016
2001000,15/10/2016
,15/10/2016
530000,15/10/2016
1630000,15/10/2016
750000,15/10/2016
363500,15/10/2016
271000,15/10/2016
1121000,15/10/2016
3033000,15/10/2016
1190000,15/10/2016
,15/10/2016
545000,15/10/2016
552000,15/10/2016
705000,15/10/2016
936000,15/10/2016
1112000,15/10/2016
827000,15/10/2016
1590000,15/10/2016
1310000,15/10/2016
540000,15/10/2016
712500,15/10/2016
940000,15/10/2016
1013000,15/10/2016
465000,15/10/2016
1150000,15/10/2016
890500,15/10/2016
2340000,15/10/2016
,15/10/2016
905000,15/10/2016
1431000,15/10/2016
1188000,15/10/2016
1635000,15/10/2016
1265000,15/10/2016
870000,15/10/2016
,15/10/2016
1610000,15/10/2016
290000,15/10/2016
910500,15/10/2016
923000,15/10/2016
1030000,15/10/2016
840000,15/10/2016
990000,15/10/2016
,15/10/2016
1010000,15/10/2016
2155000,15/10/2016
1278000,15/10/2016
1350000,15/10/2016
1160000,15/10/2016
925000,15/10/2016
690000,15/10/2016
1235000,15/10/2016
1845000,15/10/2016
1535000,15/10/2016
2005000,15/10/2016
932000,15/10/2016
635500,15/10/2016
1060000,15/10/2016
307000,15/10/2016
2200000,15/10/2016
977000,15/10/2016
815000,15/10/2016
2350000,15/10/2016
,15/10/2016
,15/10/2016
1590000,15/10/2016
1200000,15/10/2016
1065000,15/10/2016
1200000,15/10/2016
798000,15/10/2016
850000,15/10/2016
1355000,15/10/2016
815000,15/10/2016
971000,15/10/2016
530000,15/10/2016
565000,15/10/2016
605000,15/10/2016
410000,15/10/2016
811000,15/10/2016
634000,15/10/2016
700000,15/10/2016
765000,15/10/2016
710000,15/10/2016
620000,15/10/2016
795000,15/10/2016
,15/10/2016
680000,15/10/2016
1081000,15/10/2016
955000,15/10/2016
860000,15/10/2016
,15/10/2016
1820000,15/10/2016
905000,15/10/2016
691000,15/10/2016
601000,15/10/2016
736000,15/10/2016
865000,15/10/2016
900000,15/10/2016
1020000,15/10/2016
690000,15/10/2016
260000,15/10/2016
695000,15/10/2016
521100,15/10/2016
,15/10/2016
801000,15/10/2016
780000,15/10/2016
,15/10/2016
1026000,15/10/2016
2000000,15/10/2016
1700000,15/10/2016
613000,15/10/2016
1240000,15/10/2016
832000,15/10/2016
693000,15/10/2016
551000,15/10/2016
740000,15/10/2016
2285000,15/10/2016
450000,15/10/2016
812500,15/10/2016
602000,15/10/2016
600000,15/10/2016
616000,15/10/2016
579000,15/10/2016
1175000,15/10/2016
910000,15/10/2016
816000,15/10/2016
825000,15/10/2016
595000,15/10/2016
735000,15/10/2016
725000,15/10/2016
715000,15/10/2016
825000,15/10/2016
2003000,15/10/2016
831000,15/10/2016
,15/10/2016
,15/10/2016
700000,15/10/2016
505000,15/10/2016
630000,15/10/2016
865000,15/10/2016
,15/10/2016
2600000,15/10/2016
,15/10/2016
1140000,15/10/2016
678000,15/10/2016
265000,15/10/2016
493000,15/10/2016
471000,15/10/2016
452000,15/10/2016
1200000,15/10/2016
1265000,15/10/2016
1085000,15/10/2016
6250000,15/10/2016
541000,15/10/2016
2205000,15/10/2016
1165000,15/10/2016
1100000,15/10/2016
1415000,15/10/2016
392000,15/10/2016
620000,15/10/2016
1001000,15/10/2016
510000,15/10/2016
1002000,15/10/2016
925000,15/10/2016
940000,15/10/2016
985000,15/10/2016
1000000,15/10/2016
415000,15/10/2016
650000,15/10/2016
410000,15/10/2016
742000,15/10/2016
953000,15/10/2016
830000,16/04/2016
1540000,16/04/2016
,16/04/2016
678000,16/04/2016
514000,16/04/2016
,16/04/2016
324000,16/04/2016
,16/04/2016
1640000,16/04/2016
1430000,16/04/2016
940000,16/04/2016
,16/04/2016
,16/04/2016
1445000,16/04/2016
690000,16/04/2016
665000,16/04/2016
560500,16/04/2016
2020000,16/04/2016
,16/04/2016
3360000,16/04/2016
1845000,16/04/2016
1927500,16/04/2016
770000,16/04/2016
1327500,16/04/2016
